413,Marvin Yee,marvin.yee@sakilacustomer.org,418,t,1
414,Vincent Ralston,vincent.ralston@sakilacustomer.org,419,t,1
415,Glenn Pullen,glenn.pullen@sakilacustomer.org,420,t,1
416,Jeffery Pinson,jeffery.pinson@sakilacustomer.org,421,t,1
417,Travis Estep,travis.estep@sakilacustomer.org,422,t,1
418,Jeff East,jeff.east@sakilacustomer.org,423,t,1
419,Chad Carbone,chad.carbone@sakilacustomer.org,424,t,1
420,Jacob Lance,jacob.lance@sakilacustomer.org,425,t,1
421,Lee Hawks,lee.hawks@sakilacustomer.org,426,t,1
422,Melvin Ellington,melvin.ellington@sakilacustomer.org,427,t,1
423,Alfred Casillas,alfred.casillas@sakilacustomer.org,428,t,1
424,Kyle Spurlock,kyle.spurlock@sakilacustomer.org,429,t,1
425,Francis Sikes,francis.sikes@sakilacustomer.org,430,t,1
426,Bradley Motley,bradley.motley@sakilacustomer.org,431,t,1
427,Jesus Mccartney,jesus.mccartney@sakilacustomer.org,432,t,1
428,Herbert Kruger,herbert.kruger@sakilacustomer.org,433,t,1
429,Frederick Isbell,frederick.isbell@sakilacustomer.org,434,t,1
430,Ray Houle,ray.houle@sakilacustomer.org,435,t,1
431,Joel Francisco,joel.francisco@sakilacustomer.org,436,t,1
432,Edwin Burk,edwin.burk@sakilacustomer.org,437,t,1
433,Don Bone,don.bone@sakilacustomer.org,438,t,1
434,Eddie Tomlin,eddie.tomlin@sakilacustomer.org,439,t,1
435,Ricky Shelby,ricky.shelby@sakilacustomer.org,440,t,1
436,Troy Quigley,troy.quigley@sakilacustomer.org,441,t,1
437,Randall Neumann,randall.neumann@sakilacustomer.org,442,t,1
438,Barry Lovelace,barry.lovelace@sakilacustomer.org,443,t,1
439,Alexander Fennell,alexander.fennell@sakilacustomer.org,444,t,1
440,Bernard Colby,bernard.colby@sakilacustomer.org,445,t,1
441,Mario Cheatham,mario.cheatham@sakilacustomer.org,446,t,1
442,Leroy Bustamante,leroy.bustamante@sakilacustomer.org,447,t,1
443,Francisco Skidmore,francisco.skidmore@sakilacustomer.org,448,t,1
444,Marcus Hidalgo,marcus.hidalgo@sakilacustomer.org,449,t,1
445,Micheal Forman,micheal.forman@sakilacustomer.org,450,t,1
446,Theodore Culp,theodore.culp@sakilacustomer.org,451,t,0
447,Clifford Bowens,clifford.bowens@sakilacustomer.org,452,t,1
448,Miguel Betancourt,miguel.betancourt@sakilacustomer.org,453,t,1
449,Oscar Aquino,oscar.aquino@sakilacustomer.org,454,t,1
450,Jay Robb,jay.robb@sakilacustomer.org,455,t,1
451,Jim Rea,jim.rea@sakilacustomer.org,456,t,1
452,Tom Milner,tom.milner@sakilacustomer.org,457,t,1
453,Calvin Martel,calvin.martel@sakilacustomer.org,458,t,1
454,Alex Gresham,alex.gresham@sakilacustomer.org,459,t,1
455,Jon Wiles,jon.wiles@sakilacustomer.org,460,t,1
456,Ronnie Ricketts,ronnie.ricketts@sakilacustomer.org,461,t,1
457,Bill Gavin,bill.gavin@sakilacustomer.org,462,t,1
458,Lloyd Dowd,lloyd.dowd@sakilacustomer.org,463,t,1
459,Tommy Collazo,tommy.collazo@sakilacustomer.org,464,t,1
460,Leon Bostic,leon.bostic@sakilacustomer.org,465,t,1
461,Derek Blakely,derek.blakely@sakilacustomer.org,466,t,1
462,Warren Sherrod,warren.sherrod@sakilacustomer.org,467,t,1
463,Darrell Power,darrell.power@sakilacustomer.org,468,t,1
464,Jerome Kenyon,jerome.kenyon@sakilacustomer.org,469,t,1
465,Floyd Gandy,floyd.gandy@sakilacustomer.org,470,t,1
466,Leo Ebert,leo.ebert@sakilacustomer.org,471,t,1
467,Alvin Deloach,alvin.deloach@sakilacustomer.org,472,t,1
468,Tim Cary,tim.cary@sakilacustomer.org,473,t,1
469,Wesley Bull,wesley.bull@sakilacustomer.org,474,t,1
470,Gordon Allard,gordon.allard@sakilacustomer.org,475,t,1
471,Dean Sauer,dean.sauer@sakilacustomer.org,476,t,1
472,Greg Robins,greg.robins@sakilacustomer.org,477,t,1
473,Jorge Olivares,jorge.olivares@sakilacustomer.org,478,t,1
474,Dustin Gillette,dustin.gillette@sakilacustomer.org,479,t,1
475,Pedro Chestnut,pedro.chestnut@sakilacustomer.org,480,t,1
476,Derrick Bourque,derrick.bourque@sakilacustomer.org,481,t,1
477,Dan Paine,dan.paine@sakilacustomer.org,482,t,1
478,Lewis Lyman,lewis.lyman@sakilacustomer.org,483,t,1
479,Zachary Hite,zachary.hite@sakilacustomer.org,484,t,1
480,Corey Hauser,corey.hauser@sakilacustomer.org,485,t,1
481,Herman Devore,herman.devore@sakilacustomer.org,486,t,1
482,Maurice Crawley,maurice.crawley@sakilacustomer.org,487,t,0
483,Vernon Chapa,vernon.chapa@sakilacustomer.org,488,t,1
484,Roberto Vu,roberto.vu@sakilacustomer.org,489,t,1
485,Clyde Tobias,clyde.tobias@sakilacustomer.org,490,t,1
486,Glen Talbert,glen.talbert@sakilacustomer.org,491,t,1
487,Hector Poindexter,hector.poindexter@sakilacustomer.org,492,t,1
488,Shane Millard,shane.millard@sakilacustomer.org,493,t,1
489,Ricardo Meador,ricardo.meador@sakilacustomer.org,494,t,1
490,Sam Mcduffie,sam.mcduffie@sakilacustomer.org,495,t,1
491,Rick Mattox,rick.mattox@sakilacustomer.org,496,t,1
492,Lester Kraus,lester.kraus@sakilacustomer.org,497,t,1
493,Brent Harkins,brent.harkins@sakilacustomer.org,498,t,1
494,Ramon Choate,ramon.choate@sakilacustomer.org,499,t,1
495,Charlie Bess,charlie.bess@sakilacustomer.org,500,t,1
496,Tyler Wren,tyler.wren@sakilacustomer.org,501,t,1
497,Gilbert Sledge,gilbert.sledge@sakilacustomer.org,502,t,1
498,Gene Sanborn,gene.sanborn@sakilacustomer.org,503,t,1
499,Marc Outlaw,marc.outlaw@sakilacustomer.org,504,t,1
500,Reginald Kinder,reginald.kinder@sakilacustomer.org,505,t,1
501,Ruben Geary,ruben.geary@sakilacustomer.org,506,t,1
502,Brett Cornwell,brett.cornwell@sakilacustomer.org,507,t,1
503,Angel Barclay,angel.barclay@sakilacustomer.org,508,t,1
504,Nathaniel Adam,nathaniel.adam@sakilacustomer.org,509,t,1
505,Rafael Abney,rafael.abney@sakilacustomer.org,510,t,1
506,Leslie Seward,leslie.seward@sakilacustomer.org,511,t,1
507,Edgar Rhoads,edgar.rhoads@sakilacustomer.org,512,t,1
508,Milton Howland,milton.howland@sakilacustomer.org,513,t,1
509,Raul Fortier,raul.fortier@sakilacustomer.org,514,t,1
510,Ben Easter,ben.easter@sakilacustomer.org,515,t,0
511,Chester Benner,chester.benner@sakilacustomer.org,516,t,1
512,Cecil Vines,cecil.vines@sakilacustomer.org,517,t,1
513,Duane Tubbs,duane.tubbs@sakilacustomer.org,519,t,1
514,Franklin Troutman,franklin.troutman@sakilacustomer.org,520,t,1
515,Andre Rapp,andre.rapp@sakilacustomer.org,521,t,1
516,Elmer Noe,elmer.noe@sakilacustomer.org,522,t,1
517,Brad Mccurdy,brad.mccurdy@sakilacustomer.org,523,t,1
518,Gabriel Harder,gabriel.harder@sakilacustomer.org,524,t,1
519,Ron Deluca,ron.deluca@sakilacustomer.org,525,t,1
520,Mitchell Westmoreland,mitchell.westmoreland@sakilacustomer.org,526,t,1
521,Roland South,roland.south@sakilacustomer.org,527,t,1
522,Arnold Havens,arnold.havens@sakilacustomer.org,528,t,1
523,Harvey Guajardo,harvey.guajardo@sakilacustomer.org,529,t,1
525,Adrian Clary,adrian.clary@sakilacustomer.org,531,t,1
526,Karl Seal,karl.seal@sakilacustomer.org,532,t,1
527,Cory Meehan,cory.meehan@sakilacustomer.org,533,t,1
528,Claude Herzog,claude.herzog@sakilacustomer.org,534,t,1
529,Erik Guillen,erik.guillen@sakilacustomer.org,535,t,1
530,Darryl Ashcraft,darryl.ashcraft@sakilacustomer.org,536,t,1
531,Jamie Waugh,jamie.waugh@sakilacustomer.org,537,t,1
532,Neil Renner,neil.renner@sakilacustomer.org,538,t,1
533,Jessie Milam,jessie.milam@sakilacustomer.org,539,t,1
534,Christian Jung,christian.jung@sakilacustomer.org,540,t,0
535,Javier Elrod,javier.elrod@sakilacustomer.org,541,t,1
536,Fernando Churchill,fernando.churchill@sakilacustomer.org,542,t,1
537,Clinton Buford,clinton.buford@sakilacustomer.org,543,t,1
538,Ted Breaux,ted.breaux@sakilacustomer.org,544,t,1
539,Mathew Bolin,mathew.bolin@sakilacustomer.org,545,t,1
540,Tyrone Asher,tyrone.asher@sakilacustomer.org,546,t,1
541,Darren Windham,darren.windham@sakilacustomer.org,547,t,1
542,Lonnie Tirado,lonnie.tirado@sakilacustomer.org,548,t,1
543,Lance Pemberton,lance.pemberton@sakilacustomer.org,549,t,1
544,Cody Nolen,cody.nolen@sakilacustomer.org,550,t,1
545,Julio Noland,julio.noland@sakilacustomer.org,551,t,1
546,Kelly Knott,kelly.knott@sakilacustomer.org,552,t,1
547,Kurt Emmons,kurt.emmons@sakilacustomer.org,553,t,1
548,Allan Cornish,allan.cornish@sakilacustomer.org,554,t,1
549,Nelson Christenson,nelson.christenson@sakilacustomer.org,555,t,1
550,Guy Brownlee,guy.brownlee@sakilacustomer.org,556,t,1
551,Clayton Barbee,clayton.barbee@sakilacustomer.org,557,t,1
552,Hugh Waldrop,hugh.waldrop@sakilacustomer.org,558,t,1
553,Max Pitt,max.pitt@sakilacustomer.org,559,t,1
554,Dwayne Olvera,dwayne.olvera@sakilacustomer.org,560,t,1
555,Dwight Lombardi,dwight.lombardi@sakilacustomer.org,561,t,1
556,Armando Gruber,armando.gruber@sakilacustomer.org,562,t,1
557,Felix Gaffney,felix.gaffney@sakilacustomer.org,563,t,1
558,Jimmie Eggleston,jimmie.eggleston@sakilacustomer.org,564,t,0
559,Everett Banda,everett.banda@sakilacustomer.org,565,t,1
560,Jordan Archuleta,jordan.archuleta@sakilacustomer.org,566,t,1
561,Ian Still,ian.still@sakilacustomer.org,567,t,1
562,Wallace Slone,wallace.slone@sakilacustomer.org,568,t,1
563,Ken Prewitt,ken.prewitt@sakilacustomer.org,569,t,1
564,Bob Pfeiffer,bob.pfeiffer@sakilacustomer.org,570,t,1
565,Jaime Nettles,jaime.nettles@sakilacustomer.org,571,t,1
566,Casey Mena,casey.mena@sakilacustomer.org,572,t,1
567,Alfredo Mcadams,alfredo.mcadams@sakilacustomer.org,573,t,1
568,Alberto Henning,alberto.henning@sakilacustomer.org,574,t,1
569,Dave Gardiner,dave.gardiner@sakilacustomer.org,575,t,1
570,Ivan Cromwell,ivan.cromwell@sakilacustomer.org,576,t,1
571,Johnnie Chisholm,johnnie.chisholm@sakilacustomer.org,577,t,1
572,Sidney Burleson,sidney.burleson@sakilacustomer.org,578,t,1
573,Byron Box,byron.box@sakilacustomer.org,579,t,1
574,Julian Vest,julian.vest@sakilacustomer.org,580,t,1
575,Isaac Oglesby,isaac.oglesby@sakilacustomer.org,581,t,1
576,Morris Mccarter,morris.mccarter@sakilacustomer.org,582,t,1
577,Clifton Malcolm,clifton.malcolm@sakilacustomer.org,583,t,1
578,Willard Lumpkin,willard.lumpkin@sakilacustomer.org,584,t,1
579,Daryl Larue,daryl.larue@sakilacustomer.org,585,t,1
580,Ross Grey,ross.grey@sakilacustomer.org,586,t,1
581,Virgil Wofford,virgil.wofford@sakilacustomer.org,587,t,1
582,Andy Vanhorn,andy.vanhorn@sakilacustomer.org,588,t,1
583,Marshall Thorn,marshall.thorn@sakilacustomer.org,589,t,1
584,Salvador Teel,salvador.teel@sakilacustomer.org,590,t,1
585,Perry Swafford,perry.swafford@sakilacustomer.org,591,t,1
586,Kirk Stclair,kirk.stclair@sakilacustomer.org,592,t,1
587,Sergio Stanfield,sergio.stanfield@sakilacustomer.org,593,t,1
588,Marion Ocampo,marion.ocampo@sakilacustomer.org,594,t,1
589,Tracy Herrmann,tracy.herrmann@sakilacustomer.org,595,t,1
590,Seth Hannon,seth.hannon@sakilacustomer.org,596,t,1
591,Kent Arsenault,kent.arsenault@sakilacustomer.org,597,t,1
592,Terrance Roush,terrance.roush@sakilacustomer.org,598,t,0
593,Rene Mcalister,rene.mcalister@sakilacustomer.org,599,t,1
594,Eduardo Hiatt,eduardo.hiatt@sakilacustomer.org,600,t,1
595,Terrence Gunderson,terrence.gunderson@sakilacustomer.org,601,t,1
596,Enrique Forsythe,enrique.forsythe@sakilacustomer.org,602,t,1
597,Freddie Duggan,freddie.duggan@sakilacustomer.org,603,t,1
598,Wade Delvalle,wade.delvalle@sakilacustomer.org,604,t,1
599,Austin Cintron,austin.cintron@sakilacustomer.org,605,t,1
